cif,sgnum
7010234,14
7010241,4
7010288,2
7010295,14
7010325,176
7010344,14
7010388,57
7010418,15
7010445,14
7010532,86
7010540,15
7010541,15
7010562,14
7010581,19
7010633,2
7010642,14
7010654,14
7010658,2
7010691,14
7010703,110
7010705,15
7010707,14
7010719,14
7010734,14
7010752,2
7010757,13
7010779,14
7010794,2
7010837,14
7010868,2
7010927,2
7010939,2
7010956,2
7011024,14
7011112,2
7011126,2
7011150,14
7011182,14
7011225,4
7011295,15
7011361,61
7011380,2
7011385,2
7011457,2
7011513,2
7011538,14
7011549,14
7011643,15
7011666,14
7011668,14
7011778,2
7011800,61
7011809,2
7011852,56
7011911,14
7011959,4
7012108,62
7012113,14
7012114,2
7012186,2
7012231,15
7012238,2
7012241,14
7012271,14
7012339,19
7012350,2
7012361,60
7012365,61
7012369,61
7012406,2
7012419,14
7012444,33
7012502,2
7012527,14
7012580,55
7012610,9
7012641,14
7012651,2
7012682,2
7012768,2
7012820,146
7012902,7
7012936,14
7012947,60
7013001,14
7013124,2
7013130,13
7013197,2
7013211,14
7013213,14
7013268,19
7013294,15
7013295,14
7013303,14
7013354,14
7013355,14
7013372,14
7013444,14
7013449,2
7013491,14
7013497,2
7013551,2
7013590,14
7013632,2
7013677,2
7013700,14
7013704,2
7013728,14
7013845,60
7013851,15
7013910,61
7013948,60
7014030,61
7014059,62
7014066,14
7014068,14
7014125,2
7014161,2
7014302,2
7014361,2
7014383,14
7014402,14
7014411,14
7014548,2
7014555,2
7014556,2
7014563,14
7014568,14
7014572,2
7014647,2
7014684,14
7014706,2
7014847,2
7015087,2
7015090,159
7015101,14
7015149,14
7015163,15
7015200,14
7015233,14
7015269,14
7015311,14
7015351,2
7015383,2
7015391,15
7015469,19
7015481,2
7015490,14
7015495,14
7015529,2
7015583,14
7015604,130
7015607,14
7015632,29
7015647,14
7015709,2
7015796,14
7015808,14
7015813,19
7015829,14
7015984,2
7015990,4
7015991,2
7015995,2
7016028,14
7016045,135
7016081,2
7016087,2
7016102,14
7016121,2
7016167,14
7016169,14
7016222,14
7016233,2
7016241,19
7016278,14
7016325,2
7016328,2
7016397,2
7016413,19
7016443,2
7016452,14
7016485,5
7016492,9
7016518,2
7016531,2
7016587,2
7016594,2
7016614,14
7016677,4
7016734,56
7016746,2
7016755,9
7016760,62
7016783,2
7016786,14
7016802,14
7016805,14
7016806,2
7016870,7
7016907,14
7016951,2
7016956,14
7017004,2
7017049,2
7017056,14
7017058,14
7017106,33
7017127,14
7017219,14
7017253,61
7017322,2
7017328,14
7017334,14
7017373,14
7017374,2
7017395,14
7017407,152
7017409,2
7017424,118
7017535,2
7017572,2
7017595,2
7017596,2
7017646,18
7017658,14
7017664,2
7017669,19
7017686,15
7017759,2
7017784,19
7017863,14
7017876,14
7017900,14
7017922,2
7018000,15
7018073,14
7018081,2
7018123,2
7018130,34
7018168,2
7018186,2
7018222,2
7018235,2
7018248,2
7018252,15
7018308,14
7018314,14
7018397,14
7018436,12
7018466,14
7018475,199
7018511,14
7018517,15
7018552,2
7018579,4
7018637,11
7018644,2
7018665,14
7018699,2
7018769,14
7018835,4
7018873,5
7018879,5
7018907,14
7018912,2
7019026,19
7019029,14
7019120,14
7019131,15
7019224,14
7019236,14
7019311,14
7019316,148
7019335,14
7019342,14
7019353,19
7019363,14
7019433,2
7019495,14
7019537,14
7019595,61
7019600,2
7019606,19
7019611,2
7019656,2
7019675,2
7019694,4
7019843,33
7019846,2
7019877,15
7020096,2
7020122,14
7020124,15
7020231,197
7020254,2
7020330,15
7020359,14
7020360,14
7020387,14
7020430,15
7020447,14
7020475,15
7020523,2
7020545,2
7020570,2
7020609,14
7020645,15
7020672,2
7020716,61
7020733,2
7020801,15
7020899,14
7020952,2
7020991,2
7021037,14
7021041,14
7021053,14
7021066,14
7021090,2
7021102,14
7021147,1
7021179,62
7021185,2
7021225,33
7021256,14
7021260,14
7021296,14
7021374,14
7021389,56
7021407,2
7021497,2
7021517,14
7021560,2
7021614,14
7021632,14
7021634,9
7021652,150
7021659,180
7021672,11
7021721,2
7021737,2
7021745,2
7021761,14
7021835,60
7021895,15
7021896,14
7021933,15
7021966,2
7021982,1
7022040,144
7022047,19
7022060,2
7022069,2
7022092,14
7022155,14
7022188,2
7022193,14
7022277,15
7022278,19
7022289,60
7022291,2
7022303,14
7022305,2
7022326,2
7022358,14
7022449,2
7022469,4
7022566,2
7022585,2
7022655,61
7022678,14
7022799,4
7022839,2
7022875,178
7022890,2
7022896,2
7022907,2
7022953,2
7023023,2
7023050,2
7023051,2
7023056,14
7023090,70
7023093,2
7023136,2
7023159,14
7023168,14
7023169,14
7023195,2
7023218,2
7023230,2
7023233,2
7023244,2
7023251,2
7023255,15
7023300,14
7023328,19
7023367,2
7023369,2
7023383,33
7023393,11
7023475,2
7023501,2
7023513,2
7023533,12
7023579,14
7023598,2
7023609,14
7023612,15
7023646,15
7023663,2
7023666,15
7023667,14
7023689,11
7023707,14
7023734,61
7023754,2
7023768,2
7023778,2
7023817,4
7023843,2
7023872,2
7023901,14
7023919,94
7023926,14
7023931,14
7023965,14
7023994,2
7024009,2
7024039,14
7024104,2
7024169,2
7024242,14
7024284,2
7024304,2
7024309,2
7024328,15
7024335,2
7024368,14
7024384,36
7024481,11
7024507,14
7024532,2
7024547,12
7024649,15
7024651,2
7024675,14
7024705,113
7024719,14
7024742,9
7024848,14
7024965,4
7025027,2
7025031,19
7025038,14
7025061,14
7025089,2
7025125,2
7025131,45
7025238,19
7025280,2
7025294,2
7025331,1
7025355,2
7025362,33
7025407,19
7025412,61
7025461,2
7025462,14
7025473,2
7025517,14
7025520,13
7025640,15
7025661,12
7025671,2
7025781,2
7025828,14
7025895,2
7025962,14
7025980,2
7025987,2
7026098,19
7026101,14
7026158,14
7026171,14
7026205,14
7026227,14
7026239,61
7026247,14
7026269,2
7026281,15
7026292,4
7026364,14
7026401,14
7026416,14
7026446,14
7026451,14
7026521,2
7026549,14
7026556,2
7026601,2
7026605,62
7026620,15
7026639,14
7026642,15
7026647,14
7026657,14
7026699,33
7026754,14
7026764,33
7026778,14
7026796,14
7026797,2
7026818,2
7026857,14
7026861,14
7026865,14
7026951,2
7026973,56
7026986,15
7027090,15
7027120,14
7027136,2
7027184,19
7027220,15
7027239,2
7027252,76
7027253,2
7027334,14
7027353,14
7027369,14
7027384,2
7027406,165
7027422,2
7027433,61
7027436,14
7027439,14
7027455,2
7027497,14
7027528,15
7027545,14
7027592,2
7027636,14
7027642,14
7027651,14
7027727,2
7027739,15
7027743,62
7027792,15
7027816,33
7027830,14
7027873,2
7027899,2
7027981,15
7028010,2
7028055,19
7028081,152
7028115,19
7028145,14
7028150,14
7028189,2
7028195,15
7028209,2
7028214,14
7028235,14
7028241,14
7028263,15
7028269,4
7028325,14
7028333,14
7028339,14
7028341,2
7028363,14
7028367,2
7028381,14
7028397,14
7028416,15
7028424,62
7028428,2
7028475,2
7028478,14
7028491,61
7028535,14
7028547,14
7028682,2
7028694,19
7028710,14
7028730,9
7028737,14
7028752,2
7028763,9
7028895,2
7028898,2
7028971,14
7028973,14
7028994,14
7029006,14
7029013,2
7029021,15
7029058,9
7029065,1
7029093,14
7029128,2
7029146,163
7029175,14
7029219,14
7029266,2
7029308,61
7029367,2
7029394,14
7029423,4
7029466,14
7029514,147
7029534,2
7029686,15
7029710,148
7029753,14
7029834,14
7029840,122
7029935,14
7029938,14
7029969,2
7029971,2
7030037,2
7030058,2
7030074,14
7030127,2
7030151,4
7030266,14
7030300,2
7030308,2
7030357,14
7030363,9
7030441,15
7030447,14
7030451,2
7030486,15
7030551,2
7030581,12
7030583,12
7030670,2
7030683,2
7030702,2
7030721,2
7030738,2
7030740,14
7030756,9
7030757,14
7030789,14
7030799,14
7030833,36
7030862,2
7030874,12
7030878,14
7030963,14
7031070,14
7031084,33
7031086,19
7031105,2
7031114,2
7031133,15
7031194,14
7031195,15
7031201,14
7031206,15
7031292,2
7031387,2
7031416,4
7031418,2
7031469,2
7031474,14
7031508,14
7031512,14
7031595,19
7031635,5
7031672,2
7031687,14
7031728,14
7031743,13
7031816,2
7031877,15
7031914,58
7031961,2
7031977,2
7032053,14
7032058,15
7032125,175
7032131,14
7032202,14
7032229,15
7032239,2
7032281,2
7032296,14
7032351,2
7032430,2
7032463,14
7032502,14
7032503,15
7032509,14
7032530,2
7032591,14
7032693,14
7032785,62
7032799,2
7032825,2
7032851,19
7032880,2
7032889,15
7032897,14
7032936,14
7033028,14
7033106,9
7033111,14
7033169,15
7033203,62
7033271,2
7033283,61
7033285,61
7033332,15
7033346,2
7033391,2
7033402,61
7033505,15
7033533,14
7033549,2
7033573,2
7033576,14
7033586,14
7033600,2
7033617,14
7033717,2
7033734,2
7033766,15
7033810,15
7033860,2
7033887,2
7033908,2
7033975,14
7033994,2
7033995,14
7034077,14
7034097,2
7034117,14
7034175,14
7034200,14
7034225,2
7034230,15
7034350,4
7034366,2
7034392,14
7034397,2
7034486,60
7034505,14
7034516,2
7034519,2
7034534,9
7034539,2
7034565,14
7034665,2
7034688,12
7034763,14
7034778,14
7034801,14
7034806,14
7034915,14
7034955,33
7034975,43
7034979,15
7035006,19
7035057,19
7035086,14
7035201,2
7035256,9
7035320,2
7035329,14
7035443,2
7035492,15
7035499,15
7035500,2
7035506,15
7035528,14
7035588,2
7035679,14
7035717,2
7035723,14
7035786,2
7035792,14
7035833,14
7035837,2
7035839,14
7035988,4
7036007,19
7036011,14
7036027,152
7036097,2
7036102,14
7036109,30
7036125,14
7036132,63
7036152,2
7036177,61
7036194,2
7036210,9
7036231,2
7036279,2
7036320,2
7036382,14
7036426,2
7036447,76
7036468,15
7036474,2
7036520,19
7036524,14
7036554,14
7036626,2
7036667,15
7036727,5
7036756,2
7036801,2
7036928,14
7036950,14
7036961,14
7036964,15
7036972,2
7037005,52
7037007,15
7037026,2
7037044,2
7037065,14
7037085,14
7037103,4
7037179,60
7037289,14
7037341,2
7037457,14
7037461,19
7037490,14
7037495,2
7037522,14
7037544,13
7037626,14
7037667,4
7037711,56
7037745,14
7037771,14
7037778,2
7037896,5
7037936,14
7037937,2
7037977,14
7037991,14
7038006,2
7038084,14
7038106,14
7038136,2
7038144,2
7038153,14
7038187,14
7038196,2
7038198,2
7038229,2
7038249,2
7038264,14
7038276,2
7038327,14
7038331,2
7038351,2
7038451,14
7038484,2
7038497,14
7038545,14
7038548,14
7038575,2
7038588,19
7038595,14
7038611,2
7038754,4
7038766,60
7038779,2
7038810,2
7038864,14
7038874,2
7038877,2
7038922,2
7038975,2
7038991,15
7039077,2
7039080,14
7039096,61
7039116,14
7039187,14
7039247,14
7039249,2
7039256,2
7039259,14
7039284,2
7039306,14
7039337,14
7039385,2
7039432,2
7039506,2
7039527,14
7039530,2
7039544,2
7039576,19
7039625,7
7039639,2
7039657,14
7039671,2
7039796,14
7039810,18
7039843,14
7039862,2
7039876,14
7039903,2
7039955,14
7039981,159
7039984,14
7040007,15
7040017,2
7040104,14
7040118,14
7040158,14
7040178,14
7040203,14
7040256,14
7040276,2
7040281,14
7040357,14
7040361,19
7040369,14
7040505,14
7040557,4
7040629,15
7040648,2
7040653,2
7040675,14
7040683,2
7040692,14
7040695,14
7040742,14
7040846,7
7040910,14
7040928,2
7040950,14
7040981,14
7041061,15
7041095,79
7041097,14
7041139,52
7041181,19
7041225,14
7041236,2
7041274,14
7041290,14
7041297,2
7041360,65
7041371,14
7041403,2
7041416,2
7041418,2
7041424,14
7041449,29
7041453,29
7041506,19
7041515,2
7041535,14
7041539,15
7041543,2
7041575,60
7041584,2
7041601,15
7041644,2
7041735,14
7041746,2
7041780,14
7041784,2
7041815,14
7041819,14
7041820,14
7041826,14
7041829,2
7041874,11
7041888,2
7041892,2
7041922,2
7041951,19
7041966,14
7041970,2
7042005,12
7042022,2
7042025,14
7042051,14
7050001,15
7050068,2
7050078,2
7050116,1
7050142,14
7050168,14
7050209,15
7050241,14
7050246,4
7050249,62
7050250,19
7050293,14
7050302,61
7050339,13
7050342,2
7050369,14
7050422,14
7050440,2
7050465,15
7050489,33
7050501,14
7050542,62
7050570,15
7050623,2
7050639,14
7050717,14
7050723,19
7050828,4
7050908,14
7050932,2
7050939,15
7050967,14
7050982,2
7050989,2
7050997,2
7051027,19
7051061,2
7051104,19
7051130,14
7051131,4
7051151,4
7051156,14
7051169,2
7051175,7
7051182,14
7051224,61
7051249,14
7051305,2
7051349,14
7051370,14
7051515,4
7051523,9
7051556,14
7051631,2
7051650,15
7051652,14
7051665,19
7051679,14
7051687,92
7051693,86
7051711,14
7051752,14
7051790,61
7051808,14
7051811,61
7051814,61
7051815,19
7051816,19
7051840,5
7051850,14
7051852,14
7051859,2
7051860,2
7051871,2
7051881,2
7051910,61
7051912,15
7051921,2
7051945,14
7051946,2
7051975,15
7051993,14
7052067,14
7052078,14
7052105,11
7052113,14
7052139,14
7052157,12
7052228,14
7052256,2
7052261,14
7052279,15
7052375,19
7052412,29
7052426,2
7052493,2
7052534,2
7052541,2
7052582,4
7052584,4
7052611,2
7052618,2
7052683,2
7052743,14
7052761,62
7052785,14
7052832,14
7052839,4
7052865,2
7052874,2
7052876,14
7052889,2
7052930,14
7053035,2
7053048,2
7053077,52
7053081,15
7053138,14
7053144,19
7053197,4
7053221,15
7053286,2
7053420,14
7053463,14
7053497,2
7053613,14
7053622,148
7053634,2
7053688,5
7053755,14
7053809,14
7053864,2
7053931,14
7053987,5
7053988,4
7054000,2
7054039,14
7054044,2
7054065,11
7054150,4
7054182,14
7054204,14
7054270,2
7054276,29
7054345,2
7054366,14
7054405,82
7054416,29
7054419,15
7054424,2
7054434,14
7054468,4
7054471,2
7054486,14
7054518,14
7054548,19
7054549,61
7054592,14
7054604,2
7054644,2
7054645,2
7054665,15
7054672,12
7054700,2
7054742,11
7054748,15
7054775,14
7054776,14
7054785,14
7054791,19
7054817,14
7054821,14
7054835,2
7054862,14
7054890,2
7054893,2
7054895,14
7054907,2
7054923,14
7054941,14
7054973,9
7054974,15
7054977,2
7055001,2
7055066,14
7055089,2
7055126,2
7055138,56
7055165,2
7055183,14
7055217,18
7055265,14
7055286,14
7055287,14
7055288,14
7055318,5
7055323,57
7055329,12
7055354,19
7055431,2
7055432,13
7055494,14
7055554,15
7055609,2
7055617,14
7055740,14
7055785,2
7055827,19
7055839,14
7055876,14
7055902,2
7055911,29
7055916,4
7055967,61
7055978,15
7100017,4
7100056,62
7100139,14
7100175,14
7100190,19
7100245,14
7100276,2
7100293,14
7100295,14
7100313,2
7100325,96
7100327,58
7100366,5
7100428,4
7100435,14
7100495,61
7100518,4
7100561,2
7100612,1
7100613,14
7100622,14
7100645,2
7100646,2
7100649,14
7100668,2
7100684,14
7100691,2
7100713,14
7100737,19
7100771,14
7100773,2
7100810,15
7100825,14
7100861,61
7100909,9
7100915,15
7100916,60
7100968,14
7101021,2
7101029,2
7101039,15
7101049,14
7101098,14
7101137,14
7101191,14
7101255,2
7101276,2
7101282,15
7101375,128
7101381,2
7101451,169
7101461,19
7101562,19
7101566,9
7101572,14
7101649,4
7101665,130
7101666,14
7101688,14
7101790,14
7101827,2
7101890,14
7101892,2
7101927,14
7101952,2
7101972,2
7101982,2
7101993,29
7102008,56
7102075,4
7102196,14
7102198,33
7102224,9
7102225,2
7102269,2
7102327,2
7102393,15
7102398,14
7102407,14
7102423,61
7102466,4
7102473,2
7102480,14
7102560,2
7102577,7
7102589,2
7102635,4
7102682,85
7102777,14
7102826,2
7102845,15
7102932,2
7102966,18
7103020,62
7103024,14
7103101,14
7103164,4
7103166,4
7103167,14
7103205,14
7103246,15
7103269,9
7103278,14
7103343,2
7103372,14
7103460,14
7103501,19
7103622,14
7103658,14
7103686,14
7103720,14
7103892,2
7103950,14
7103981,2
7104008,2
7104052,2
7104170,14
7104195,2
7104245,14
7104246,14
7104252,4
7104274,33
7104319,2
7104328,14
7104364,4
7104380,2
7104416,2
7104423,19
7104468,15
7104479,12
7104504,14
7104540,2
7104565,33
7104571,2
7104580,2
7104603,163
7104712,2
7104762,2
7104768,14
7104770,2
7104795,2
7104847,4
7104857,2
7104897,14
7104947,14
7104985,2
7104995,2
7105080,2
7105089,2
7105115,15
7105207,147
7105300,1
7105329,2
7105345,61
7105350,2
7105354,33
7105396,114
7105450,2
7105473,14
7105481,43
7105500,5
7105527,2
7105587,2
7105603,2
7105618,14
7105673,14
7105686,96
7105706,14
7105759,1
7105794,8
7105858,12
7105862,15
7105925,14
7105963,9
7105964,19
7105976,19
7106009,14
7106053,2
7106055,2
7106123,2
7106194,14
7106202,52
7106227,9
7106239,14
7106313,14
7106317,14
7106319,14
7106320,2
7106336,7
7106361,2
7106386,2
7106400,29
7106442,14
7106448,14
7106457,2
7106496,14
7106538,15
7106612,2
7106619,146
7106630,2
7106721,2
7106812,20
7106889,14
7106996,2
7107057,14
7107104,14
7107117,2
7107139,61
7107225,2
7107240,13
7107243,14
7107307,2
7107312,14
7107336,2
7107337,18
7107347,14
7107356,169
7107386,14
7107388,15
7107390,9
7107398,2
7107675,33
7107696,2
7107700,4
7107722,2
7107783,14
7107786,14
7107857,86
7107882,4
7107927,2
7107965,14
7107979,2
7107986,7
7107993,2
7108006,14
7108034,2
7108064,147
7108110,205
7108144,2
7108185,2
7108190,4
7108220,15
7108340,14
7108342,15
7108343,2
7108372,4
7108395,2
7108397,14
7108410,14
7108490,19
7108536,2
7108551,15
7108587,14
7108601,217
7108646,2
7108660,61
7108662,2
7108801,2
7108823,14
7108833,14
7108874,4
7108884,14
7108903,19
7108916,14
7108931,14
7109007,14
7109012,15
7109037,14
7109135,14
7109238,14
7109266,2
7109268,14
7109366,14
7109370,19
7109387,56
7109394,2
7109399,14
7109404,56
7109409,14
7109413,14
7109423,15
7109428,14
7109467,15
7109487,36
7109502,19
7109511,14
7109591,15
7109597,19
7109626,14
7109660,14
7109664,14
7109673,2
7109684,14
7109688,15
7109740,4
7109787,14
7109796,14
7109820,2
7109857,2
7109883,2
7109926,14
7109942,14
7110009,76
7110156,2
7110167,2
7110198,2
7110215,2
7110284,2
7110307,2
7110336,14
7110348,14
7110373,2
7110399,14
7110468,14
7110501,2
7110544,14
7110552,62
7110589,2
7110614,14
7110675,14
7110825,2
7110832,14
7110835,2
7110899,14
7110903,19
7110909,4
7110914,14
7110938,2
7110963,15
7110967,2
7110998,2
7111047,2
7111154,2
7111213,14
7111252,19
